bookId,title,author,isbn
74616,Walking Across Egypt,Clyde Edgerton,9780345419071
13425352,Nine's Legacy,Pittacus Lore,9780062194787
1371718,The Mascot: Unraveling the Mystery of My Jewish Father's Nazi Boyhood,Mark Kurzem,9780670018260
23942,Queer,William S. Burroughs,9780330300162
6927061,Scent of the Missing: Love and Partnership with a Search-And-Rescue Dog,Susannah Charleson,9780547152448
2242595,"Scorpion, a Good Bad Horse",Will James,9780878424351
9477628,Jerusalem: The Biography,Simon Sebag Montefiore,9780297852650
16130405,The Lavender Garden,Lucinda Riley,9781476703558
17465453,The Signature of All Things,Elizabeth Gilbert,9780670024858
4810964,The Travels of J.B. Rabbit,Doris Susan Smith,9780517651032
840043,The Rise and Fall of the Great Powers: Economic Change and Military Conflict from 1500 to 2000,Paul Kennedy,9780679720195
6122735,The Night Angel Trilogy,Brent Weeks,9781607513513
2155025,Desperate Hoodwives,"Meesha Mink, De'nesha Diamond",9781416537526
8875620,The Three Furies,"Kaza Kingsley, Peter Mohrbacher",9781416985594
25111008,Dear Mr. You,Mary-Louise Parker,9781501107832
427354,Venus in Furs,"Leopold von Sacher-Masoch, Larry Wolff, Joachim Neugroschel",9780140447811
26893819,The Girls,Emma Cline,9780812998603
770873,Bruchko,Bruce Olson,9781576583487
12961248,The Man of My Dreams,Gladys Quintal,9781466415089
21484,The Winds of War,Herman Wouk,9780316952668
5508624,Family Happiness,Leo Tolstoy,9780061773730
1943960,Faith,Peter James,9780752825472
773549,The Snowman's Children,Glen Hirshberg,9780786710829
9187584,Trick or Treatment: The Undeniable Facts about Alternative Medicine,"Simon Singh, Edzard Ernst",9780393066616
25290956,The Golden Braid,Melanie Dickerson,9780718026264
2064279,Economic Facts and Fallacies,Thomas Sowell,9780465003495
169871,Talking to Dragons,"Patricia C. Wrede, Peter de Seve",9780152046910
2367250,The Spurs,Richard Brown,9780439012072
13133,The Quickie,"James Patterson, Michael Ledwidge",9780316117364
46038462,I Don't Want To Be Friends,Camilla Isley,9781982086954
133488,Tales of the South Pacific,James A. Michener,9780449206522
18626111,Last Hit,"Jessica Clare, Jen Frederick",9780989247962
659469,The Hobbit: Graphic Novel,"Chuck Dixon, J.R.R. Tolkien, David Wenzel, Sean Deming",9780345368584
28942,Emotionally Weird,Kate Atkinson,9780312279998
10259337,Danny Williams: The War with Ottawa,Bill Rowe,9781897317839
85425,Final Jeopardy,Linda Fairstein,9780671010126
605663,Whipping Girl: A Transsexual Woman on Sexism and the Scapegoating of Femininity,Julia Serano,9781580051545
48694889,"Kassy O'Roarke, Cub Reporter (Pet Detective Mysteries #1)",Kelly Oliver,9781643439037
334012,The Edge Chronicles 6: Midnight Over Sanctaphrax: Third Book of Twig,"Paul Stewart, Chris Riddell",9780552554244
211439,Modern Quantum Mechanics,J.J. Sakurai,9780201539295
9470133,A Mutual Favor,Ann Jacobs,9781843605546
25378,The Dirt: Confessions of the World's Most Notorious Rock Band,"Neil Strauss, Vince Neil, Nikki Sixx, Mick Mars, Tommy Lee",9780060989156
3001512,Wesley the Owl: The Remarkable Love Story of an Owl and His Girl,Stacey O'Brien,9781416551737
11664,Brazil,John Updike,9780449911631
9884768,Captain America: Red Menace,"Ed Brubaker, Mike Perkins, Steve Epting, Javier Pulido, Marcos Martin, Frank D'Armata, Javier Rodriguez",9780785156178
23253083,Flamecaster,Cinda Williams Chima,9780062380944
235117,The School Story,"Andrew Clements, Brian Selznick",9780689851865
873,"Fullmetal Alchemist, Vol. 2","Hiromu Arakawa, Akira Watanabe",9781591169239
9897884,Close Your Eyes,Amanda Eyre Ward,9780345494481
16248078,The English Girl,Daniel Silva,9780062073167
2096,God Created the Integers: The Mathematical Breakthroughs That Changed History,Stephen Hawking,9780762419227
5633958,Homecoming,Tonya Hurley,9780316113595
7985834,Silverbirch; A Tear in the Fabric of the Night Sky,Robert Kaay,9780980687729
16077824,Dream Caster,Najeev Raj Nadarajah,9780991722907
65769,Kilmeny of the Orchard,L.M. Montgomery,9780553213775
759611,"Brown Bear, Brown Bear, What Do You See?","Bill Martin Jr., Eric Carle",9780805047905
508903,The Cat Who Could Read Backwards,Lilian Jackson Braun,9780425195208
5129,Brave New World,Aldous Huxley,9780060929879
95044,In His Own Write,"John Lennon, Yoko Ono",9780684868073
31555221,MAFIOSA,Catherine Doyle,9781909489844
13449244,That Touch of Magic,Lucy March,9780312389383
640892,Evolve Your Brain: The Science of Changing Your Mind,Joe Dispenza,9780757304804
40493,The Valley of Horses,Jean M. Auel,9780553381665
34848819,Obama: An Intimate Portrait: The Historic Presidency in Photographs,"Pete Souza, Barack Obama",9780316512589
1774421,St. Martin's Summer,Rafael Sabatini,9781406804768
7283762,Touched by an Alien,Gini Koch,9780756406004
304401,True Women,Janice Woods Windle,9780804113083
13170035,Blood Moon,Alyxandra Harvey,9780802728470
387627,Casino,Nicholas Pileggi,9780671665708
1608929,My Year With The Stork Club,Maureen Freely,9780679411543
906491,The Throat,Peter Straub,9780451179180
20698530,P.S. I Still Love You,Jenny Han,9781442426733
107611,Elegance,Kathleen Tessaro,9780060522278
43945,Portnoy's Complaint,Philip Roth,9780099399018
1602960,The Shrimp and the Anemone,L.P. Hartley,9780571070619
1210487,Saving Zoë,Alyson Noel,9780312355104
364843,Adventures of Sindbad,"Gyula Krudy, George Szirtes",9789639116122
29801,"Scott Pilgrim, Volume 2: Scott Pilgrim vs. The World",Bryan Lee O'Malley,9781932664126
454,Travels in the Scriptorium,Paul Auster,9780805081459
9090251,"It's Not Really About the Hair: The Honest Truth About Life, Love, and the Business of Beauty",Tabatha Coffey,9780062023100
21459365,Bang,E.K. Blair,9780578141800
4006,The Valkyries,"Paulo Coelho, Alan R. Clarke",9780722533949
68099,Death at La Fenice,Donna Leon,9780060740689
36307191,His Secret,Gina A. Jones,9780999389300
21944884,Atlantia,Ally Condie,9780525426448
8150317,Deeper Than Midnight,Lara Adrian,9780440246114
34234639,The Land: Founding,Aleron Kong,9781535020701
12987831,"Eggs, Butter, Sugar and Disaster",Alicia L. Wright,9780956785213
18751334,Antidote,Jack L. Pyke,9781622341634
409015,A Brighter Sun,Sam Selvon,9780582642652
7992995,Eona: The Last Dragoneye,Alison Goodman,9780670063116
15046,Weight: The Myth of Atlas and Heracles,Jeanette Winterson,9781841957180
8717952,Running Blind,Rob Matthews,9781869508012
38504,You Get So Alone at Times That it Just Makes Sense,Charles Bukowski,9780876856833
6135488,Rowan the Strange,Julie Hearn,9780192792150
8201605,American Rose: A Nation Laid Bare: The Life and Times of Gypsy Rose Lee,Karen Abbott,9781400066919
27191159,When Titans Clashed: How the Red Army Stopped Hitler,"David M. Glantz, Jonathan M. House",9780700621217
6364657,Bleeding Violet,Dia Reeves,9781416986188
53981,The Great Transformation: The Political and Economic Origins of Our Time,"Karl Polanyi, Joseph E. Stiglitz, Fred L. Block",9780807056431
347143,The Abstinence Teacher,Tom Perrotta,9780307356369
1071760,A Mother's Gift,"Britney Spears, Lynne Spears",9780385729536
9858081,The Code of the Woosters,P.G. Wodehouse,9780393339819
6383422,Revolutionary Empire: The Rise of the English-Speaking Empire from the Fifteenth Century to the 1780s,Angus Calder,9780712666879
227651,Among the Hidden,Margaret Peterson Haddix,9781416924982
6643090,Major Pettigrew's Last Stand,Helen Simonson,9781400068937
48456,Malcolm X: The Last Speeches,"Malcolm X, Bruce D. Perry",9780873485432
178100,Jazz: A History of America's Music,"Geoffrey C. Ward, Ken Burns",9780679765394
32508,The Black Echo,Michael Connelly,9780446612739
6495228,"Mr. Fitzwilliam Darcy, The Last Man in the World: A Pride and Prejudice Variation",Abigail Reynolds,9781402229473
5999242,Nice Girls Don't Date Dead Men,Molly Harper,9781416589433
87989,Memoir from Antproof Case,Mark Helprin,9780380727339
189080,Baghdad Burning: Girl Blog from Iraq,"Riverbend, Alia Mamdouh, James Ridgeway",9781558614895
31180248,Leah on the Offbeat,Becky Albertalli,9780062643803
304079,The Essential Rumi,"Rumi, Coleman Barks",9780062509598
114122,The Circle trilogy,Nora Roberts,9780515142716
1321609,Keep It Simple For Busy Women,Emilie Barnes,9780736905534
80697,Grand Avenue,Joy Fielding,9780743407083
574361,Teachings of the Prophet Joseph Smith,Joseph Smith Jr.,9780875792439
16085517,TransAtlantic,Colum McCann,9781400069590
2351970,Do's and Don'ts of Yesteryear: A Treasury of Early American Folk Wisdom,Eric Sloane,9780486455945
354284,Black Girl in Paris,Shay Youngblood,9781573228510
4365058,"Race, Evolution, and Behavior: A Life History Perspective",J. Philippe Rushton,9781560001461
34865995,The Extinction Trials,S.M. Wilson,9781474927345
1455289,Forced Mate,"Rowena Beaumont Cherry, Rowena Cherry",9780505526014
71943,Peter Camenzind,"Hermann Hesse, Michael E. Roloff",9780312422639
56396,Let Me be a Woman,Elisabeth Elliot,9780842321624
297225,Poems and Prose,"Georg Trakl, Alexander Stillmark",9781870352710
12368985,Consequences,Aleatha Romig,9781465341884
17201104,Rock with Me,Kristen Pro,2940016554327
6659254,Blood Cross,Faith Hunter,9780451463074
16152916,Earth Flight,Janet Edwards,9780007443512
6556294,The Advocate,Teresa Burrell,9781938680038
3545049,100 Things You're Not Supposed to Know,Russ Kick,9781567318494
24520,The Complete Aubrey/Maturin Novels (5 Volumes),Patrick O'Brian,9780393060119
143511,Under Western Eyes,Joseph Conrad,9780486431642
17999747,We,Michael Landweber,9781603811668
89187,Revelation Space,Alastair Reynolds,9780441009428
666276,Zenzele: A Letter for My Daughter,J. Nozipo Maraire,9780385318228
32857181,The Legend of Podkin One-Ear,Kieran Larwood,9780571328260
7796735,"Master and Man by Leo Tolstoy, Fiction, Classics","Leo Tolstoy, Aylmer Maude, Louise Maude",9780809593262
2223324,Harry Potter and the Chamber of Secrets: Sheet Music for Flute with C.D,John Williams,9780757910845
568095,Quest for Lost Heroes,David Gemmell,9780345379047
13406329,Island of Silence,Lisa McMann,9781442407718
24525,The Truelove,Patrick O'Brian,9780393310160
477990,Summer of Fear,Lois Duncan,9780440983248
15808466,Temple of a Thousand Faces,John Shors,9780451239174
2706866,In A Cold Sweat,Roy Glenn,9781601620361
11286,Carrion Comfort,Dan Simmons,9780446359207
60431,Andy Goldsworthy: A Collaboration with Nature,Andy Goldsworthy,9780810933514
613229,Devil Take the Blue-tail Fly,John Franklin Bardin,9780140107340
17341747,Blood Moon,Louise Herman,9780957296947
12113809,Wife Verses Mistress,Michelle King,9781456858087
675931,Voice of the Eagle,Linda Lay Shuler,9780451176813
93724,Twilight,Meg Cabot,9780060724696
7987,The Legend of Luke,Brian Jacques,9780142501092
1307,Fire Sea,"Margaret Weis, Tracy Hickman",9780553295412
18035,"Right Ho, Jeeves",P.G. Wodehouse,9781406904833
217902,Q-Squared,Peter David,9780671891510
71864,The Dead of Night,John Marsden,9780439829113
15762433,She Shall Be Called Woman: Victoria Botkin's Study of Practical Wisdom From Scripture for the 21st Century Woman,Victoria Botkin,9781935877134
29864658,Cell 7,Kerry Drewery,9781471405594
28220892,Vassa in the Night,Sarah Porter,9780765380548
453528,Love and Peace with Melody Paradise,Martin Millar,9780953327508
274400,Justice Hall,Laurie R. King,9780007111381
965705,Merde Actually,Stephen Clarke,9780593054772
12735319,Heaven,Christoph Marzi,9781408314661
34402822,Speed,B.B. Easton,9780996790673
27305883,Freedom: The End of the Human Condition,"Jeremy Griffith, Harry Prosen",9781741290288
7234828,Glimmerglass,Jenna Black,9780312575939
41021987,"Irena's Children: The Extraordinary Story of the Woman Who Saved 2,500 Children from the Warsaw Ghetto",Tilar J. Mazzeo,9781476778501
16466436,Unravel,Calia Read,9781495300974
1140624,"Pilgrim's Progress, Part 2: Christiana","John Bunyan, Henry Matthew Brock",9780768422535
194458,A History of Japan,"R.H.P. Mason, J.G. Caiger",9780804820974
4418237,If I Grow Up,Todd Strasser,9781416925231
22702552,Magic America,C.E. Medford,9781500385941
294442,Journey to the River Sea,"Eva Ibbotson, Kevin Hawkes",9780142501849
93840,Diary of a Mad Old Man,"Jun'ichiro Tanizaki, Howard Hibbett",9780679730248
22669832,Bright Side,Kim Holden,9780991140220
458404,Nothing Gold Can Stay,Dana Stabenow,9780451202307
1624561,Egil's Saga,"Snorri Sturluson, E.R. Eddison",9780837104027
17465985,A Glimpse of Freedom: An American Tale of Love and War,M.A. Bookout,9781929974016
7107343,Come Monday,Mari Carr,9781419925603
17927412,The Meeting,Seeley James,9780988699632
676857,A Corner of a Foreign Field: The Indian History of a British Sport,Ramachandra Guha,9780330491174
3333484,Killer Heat,Linda Fairstein,9780307387745
9625753,Philip Larkin: Letters to Monica,"Philip Larkin, Anthony Thwaite",9780571239092
38787,Pedro Páramo,"Juan Rulfo, Margaret Sayers Peden, Susan Sontag",9780802133908
944076,Last Argument of Kings,Joe Abercrombie,9780575077904
940167,The Magician of Lublin,Isaac Bashevis Singer,9780140048070
244475,Whisper of Evil,Kay Hooper,9780553583465
16175248,Shiver,Kristen Middleton,9781301532476
15837539,Banishing the Dark,Jenn Bennett,9781451695120
13414594,The Inn at Rose Harbor,Debbie Macomber,9780345528926
13638333,Hope As Old As Fire,Steven Charleston,9780985141905
16080113,Becoming a Superhero: Based on a True Story,Oliver Galang,9781479231188
2445353,A Square of Sky: Memoirs of a Wartime Childhood,Janina David,9780907871170
31227053,A Mask of Shadows,Oscar de Muriel,9780718183936
9459330,Empire Of The Clouds: When Britain's Aircraft Ruled The World,James Hamilton-Paterson,9780571272181
9761341,The Accidental Hero,Joshua Graham,2940012694935
47956,Daughter of the Blood,Anne Bishop,9780451456717
12384322,Narcopolis,Jeet Thayil,9780571275762
137551,Kings and Queens of England,Antonia Fraser,9780304357239
10650775,Succubi Are Forever,Jill Myles,9780985351892
257149,Lord of the Silver Bow,David Gemmell,9780345494573
63432,3001: The Final Odyssey,Arthur C. Clarke,9780345438201
384311,Cool It: The Skeptical Environmentalist's Guide to Global Warming,Bjørn Lomborg,9780307266927
7602227,The Aurora Teagarden Mysteries: Omnibus 1,Charlaine Harris,9780575096462
9637479,Dragon Bound,Thea Harrison,9780425241509
213743,How to Practice: The Way to a Meaningful Life,Dalai Lama XIV,9780743453363
24527513,The Cake Shop in the Garden,Carole Matthews,9780751552157
143691,Shadow Man,Cody McFadyen,9780553589931
37772,A Man of the People,Chinua Achebe,9780385086165
773276,"Good Night, Gorilla",Peggy Rathmann,9780399230035
59887,The Promise,Danielle Steel,9780751505542
404776,The Half Sisters,Natalie Savage Carlson,9780064400176
3068583,Bone Soup,Cambria Evans,9780618809080
980934,Return to the Island,Gloria Whelan,9780064407618
3160662,Red Oleanders,Rabindranath Tagore,9780333169186
732141,Nausicaä of the Valley of Wind: Perfect Collection Boxed Set,Hayao Miyazaki,9781569313480
550571,Segu,"Maryse Conde, Barbara Bray",9780140259490
5762014,"Jesus, the Final Days: What Really Happened","Craig A. Evans, N.T. Wright",9780664233594
432917,"Clyde Fans, Book 1",Seth,9781896597843
33458,The Lust Lizard of Melancholy Cove,Christopher Moore,9780060735456
2497026,The Watch Tower,"Elizabeth Harrower, Joan London",9781921921988
2610233,Game Design,Bob Bates,9781592004935
232285,Greendaughter,Anne Logston,9780441302734
860471,Magic by Moonlight,Linda Chapman,9780141317793
855118,Philip Hall Likes Me. I Reckon Maybe.,"Bette Greene, Charles Lilly",9780141303123
6505069,"Here Today, Gone Tomorrow",Marilyn Kaye,9780330510066
351018,Which Witch?,Eva Ibbotson,9780330398008
13573,"Tsubasa: RESERVoir CHRoNiCLE, Vol. 05","CLAMP, William Flanagan",9780345477927
9923549,"Black Milk: On Writing, Motherhood, and the Harem Within","Elif Shafak, Hande Zapsu Watt",9780670022649
450767,Dating Mr. Darcy,Sarah Arthur,9781414301327
317081,Shoes To Die For,Laura Levine,9780758207821
41918,There are No Children Here: The Story of Two Boys Growing Up in the Other America,Alex Kotlowitz,9780385265560
77740,In Enemy Hands,David Weber,9780671577704
7476122,My Soul to Keep,Rachel Vincent,9780373210053
7843637,The Golden Hustla,Wahida Clark,9780446178105
526852,Sinfest,Tatsuya Ishida,9780972466301
18189134,"Discourses, Fragments, Handbook","Epictetus, Robin Hard, Christopher Gill",9780199595181
479669,The Fall,Simon Mawer,9780349116525
2380842,The Kenneth Williams Letters,"Kenneth Williams, Russell Davies",9780006380924
562795,All Hallows' Eve,Vivian Vande Velde,9780152055769
16137737,The Charmed Souls,Christine Wenrick,9780988206922
42955,The Drifters,James A. Michener,9780449213537
23399010,The Dying Grass: A Novel of the Nez Perce War,William T. Vollmann,9780670015986
319388,The Bookshop,Penelope Fitzgerald,9780395869468
31086,The Life and Death of Anne Boleyn,Eric Ives,9781405134637
180739,The Yada Yada Prayer Group,Neta Jackson,9781591450740
6633007,Solitary,Alexander Gordon Smith,9780571240913
7915495,"The Naked Millionaire: The Ultimate Fast-Track Guide to Wealth, Freedom and Fulfillment",David Taylor,9781907312434
580953,The City Of Trembling Leaves,Walter Van Tilburg Clark,9780874171808
25741007,Criminal Destiny,Gordon Korman,9780062300041
4703450,The Dragon Keeper,Robin Hobb,9780007273744
162331,Rites of Spring: The Great War and the Birth of the Modern Age,Modris Eksteins,9780395937587
